submit,prop,cond,bet,guess,pbet,pguess,key1,key2,ckey1,ckey2,cguess,locked,endTR,subnum,subject
60,123,4,60,0,51,1,6,0,-999999,-999999,-999999,0,1368,3,'591-AC-1'
60,124,3,50,0,53,1,6,0,-999999,-999999,-999999,0,758,3,'591-AC-1'
60,125,4,60,0,42,1,6,0,-999999,-999999,-999999,0,856,3,'591-AC-1'
60,126,4,60,1,47,0,6,0,-999999,-999999,-999999,0,476,3,'591-AC-1'
60,127,4,50,1,37,0,6,0,-999999,-999999,-999999,0,435,3,'591-AC-1'
60,128,3,60,0,32,1,6,0,-999999,-999999,-999999,0,1180,3,'591-AC-1'
60,129,4,60,0,47,1,6,0,-999999,-999999,-999999,0,767,3,'591-AC-1'
-999999,130,4,60,0,50,1,-999999,-999999,-999999,-999999,-999999,1,802,3,'591-AC-1'
60,131,1,50,1,50,1,6,0,-999999,-999999,-999999,0,1097,3,'591-AC-1'
60,132,2,60,0,50,0,6,0,5,0,-999999,0,730,3,'591-AC-1'
60,133,4,50,1,32,0,6,0,-999999,-999999,-999999,0,197,3,'591-AC-1'
50,134,3,50,0,52,1,5,0,-999999,-999999,-999999,0,308,3,'591-AC-1'
60,135,1,50,0,52,0,6,0,-999999,-999999,-999999,0,1163,3,'591-AC-1'
60,136,3,50,0,54,1,6,0,5,4,-999999,0,662,3,'591-AC-1'
-999999,137,4,50,0,32,1,-999999,-999999,4,4,-999999,1,369,3,'591-AC-1'
-999999,138,2,60,1,44,1,-999999,-999999,-999999,-999999,-999999,1,991,3,'591-AC-1'
60,139,3,60,0,40,1,6,0,-999999,-999999,-999999,0,678,3,'591-AC-1'
60,140,5,50,0,-999999,-999999,6,0,-999999,-999999,-999999,0,1436,3,'591-AC-1'
60,141,2,60,1,44,1,6,0,-999999,-999999,-999999,0,1210,3,'591-AC-1'
60,142,1,60,1,36,1,6,0,-999999,-999999,-999999,0,350,3,'591-AC-1'
60,143,3,60,1,20,0,6,0,-999999,-999999,0,0,1054,3,'591-AC-1'
60,144,3,50,1,51,0,6,0,-999999,-999999,-999999,0,750,3,'591-AC-1'
60,145,4,60,1,45,0,6,0,-999999,-999999,-999999,0,1195,3,'591-AC-1'
60,146,2,60,0,47,0,6,0,-999999,-999999,-999999,0,248,3,'591-AC-1'
60,147,3,60,1,27,0,6,0,-999999,-999999,-999999,0,508,3,'591-AC-1'
60,148,3,50,1,52,0,6,0,-999999,-999999,-999999,0,602,3,'591-AC-1'
60,149,3,50,1,51,0,6,0,-999999,-999999,-999999,0,205,3,'591-AC-1'
60,150,3,50,0,51,1,6,0,-999999,-999999,-999999,0,821,3,'591-AC-1'
60,151,5,60,0,-999999,-999999,6,0,-999999,-999999,-999999,0,1300,3,'591-AC-1'
60,152,1,50,1,51,1,6,0,-999999,-999999,-999999,0,52,3,'591-AC-1'
60,153,5,50,1,-999999,-999999,6,0,-999999,-999999,-999999,0,916,3,'591-AC-1'
60,154,4,60,1,47,0,6,0,-999999,-999999,-999999,0,1148,3,'591-AC-1'
60,155,4,50,1,35,0,6,0,-999999,-999999,-999999,0,829,3,'591-AC-1'
60,156,3,50,1,51,0,6,0,-999999,-999999,1,0,626,3,'591-AC-1'
60,157,5,60,1,-999999,-999999,6,0,-999999,-999999,-999999,0,96,3,'591-AC-1'
60,158,1,50,0,52,0,6,0,-999999,-999999,0,0,1471,3,'591-AC-1'
60,159,3,60,1,20,0,6,0,-999999,-999999,-999999,0,538,3,'591-AC-1'
60,160,4,60,1,50,0,6,0,-999999,-999999,-999999,0,873,3,'591-AC-1'
60,161,1,60,0,30,0,6,0,3,0,-999999,0,1397,3,'591-AC-1'
60,162,1,60,1,33,1,6,0,-999999,-999999,-999999,0,121,3,'591-AC-1'
60,163,2,60,0,47,0,6,0,-999999,-999999,-999999,0,955,3,'591-AC-1'
60,164,2,50,1,35,1,6,0,-999999,-999999,-999999,0,483,3,'591-AC-1'
60,165,1,60,1,1,1,6,0,0,1,-999999,0,687,3,'591-AC-1'
60,166,4,60,1,43,0,6,0,-999999,-999999,-999999,0,138,3,'591-AC-1'
60,167,3,55,0,54,1,6,0,-999999,-999999,-999999,0,402,3,'591-AC-1'
-999999,168,1,60,1,51,1,-999999,-999999,5,1,-999999,1,739,3,'591-AC-1'
60,169,1,60,1,43,1,6,0,-999999,-999999,-999999,0,563,3,'591-AC-1'
-999999,170,5,60,1,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,35,3,'591-AC-1'
-999999,171,5,60,1,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,890,3,'591-AC-1'
60,172,3,60,1,1,0,6,0,-999999,-999999,-999999,0,230,3,'591-AC-1'
60,173,2,50,0,32,0,6,0,-999999,-999999,-999999,0,1292,3,'591-AC-1'
-999999,174,1,60,0,53,0,-999999,-999999,-999999,-999999,-999999,1,642,3,'591-AC-1'
60,175,2,50,0,31,0,6,0,-999999,-999999,-999999,0,1227,3,'591-AC-1'
40,1,1,1,0,16,0,4,0,-999999,-999999,-999999,0,1140,4,'591-AD-1'
20,2,1,7,1,14,1,2,0,-999999,-999999,0,0,566,4,'591-AD-1'
60,3,2,60,1,47,1,6,0,-999999,-999999,-999999,0,487,4,'591-AD-1'
67,4,4,60,1,43,0,6,7,-999999,-999999,-999999,0,556,4,'591-AD-1'
1,5,3,10,1,21,0,0,1,-999999,-999999,-999999,0,247,4,'591-AD-1'
50,6,2,10,0,5,0,5,0,-999999,-999999,-999999,0,529,4,'591-AD-1'
76,7,1,60,0,40,0,7,6,-999999,-999999,-999999,0,126,4,'591-AD-1'
-999999,8,4,7,0,4,1,-999999,-999999,-999999,-999999,-999999,1,724,4,'591-AD-1'
50,9,2,10,1,6,1,5,0,-999999,-999999,-999999,0,1206,4,'591-AD-1'
60,10,1,60,1,10,1,6,0,-999999,-999999,-999999,0,165,4,'591-AD-1'
10,11,4,10,0,6,1,1,0,-999999,-999999,-999999,0,574,4,'591-AD-1'
30,12,5,60,1,-999999,-999999,3,0,-999999,-999999,-999999,0,1149,4,'591-AD-1'
40,13,3,20,0,27,1,4,0,-999999,-999999,-999999,0,892,4,'591-AD-1'
30,14,5,10,0,-999999,-999999,3,0,-999999,-999999,-999999,0,392,4,'591-AD-1'
51,15,3,30,1,45,0,5,1,-999999,-999999,-999999,0,134,4,'591-AD-1'
20,16,4,30,1,7,0,2,0,-999999,-999999,-999999,0,1248,4,'591-AD-1'
20,17,5,1,0,-999999,-999999,2,0,-999999,-999999,-999999,0,148,4,'591-AD-1'
40,18,2,7,1,4,1,4,0,-999999,-999999,-999999,0,444,4,'591-AD-1'
60,19,2,60,1,51,1,6,0,-999999,-999999,-999999,0,853,4,'591-AD-1'
60,20,3,60,1,23,0,6,0,-999999,-999999,-999999,0,918,4,'591-AD-1'
30,21,3,10,0,24,1,3,0,-999999,-999999,-999999,0,1280,4,'591-AD-1'
60,22,1,60,1,46,1,6,0,-999999,-999999,-999999,0,845,4,'591-AD-1'
40,23,1,10,0,26,0,4,0,-999999,-999999,-999999,0,778,4,'591-AD-1'
1,24,3,30,1,45,0,0,1,-999999,-999999,-999999,0,762,4,'591-AD-1'
60,25,1,60,1,42,1,6,0,-999999,-999999,-999999,0,648,4,'591-AD-1'
60,26,2,10,0,6,0,6,0,-999999,-999999,-999999,0,681,4,'591-AD-1'
50,27,5,30,0,-999999,-999999,5,0,-999999,-999999,-999999,0,377,4,'591-AD-1'
30,28,4,60,0,51,1,3,0,-999999,-999999,-999999,0,452,4,'591-AD-1'
60,29,1,60,1,56,1,6,0,5,6,-999999,0,1425,4,'591-AD-1'
40,30,2,20,1,2,1,4,0,-999999,-999999,-999999,0,494,4,'591-AD-1'
20,31,4,20,1,3,0,2,0,-999999,-999999,-999999,0,806,4,'591-AD-1'
55,32,2,3,0,2,0,5,5,-999999,-999999,0,0,1352,4,'591-AD-1'
60,33,4,60,1,47,0,6,0,-999999,-999999,-999999,0,838,4,'591-AD-1'
50,34,4,60,1,47,0,5,0,-999999,-999999,-999999,0,195,4,'591-AD-1'
40,35,1,20,0,32,0,4,0,-999999,-999999,-999999,0,821,4,'591-AD-1'
10,36,4,30,1,17,0,1,0,-999999,-999999,-999999,0,996,4,'591-AD-1'
-999999,37,3,20,0,30,1,-999999,-999999,-999999,-999999,-999999,1,204,4,'591-AD-1'
10,38,3,10,0,24,1,1,0,-999999,-999999,-999999,0,1013,4,'591-AD-1'
1,39,4,1,0,17,1,0,1,-999999,-999999,-999999,0,419,4,'591-AD-1'
50,40,1,7,0,21,0,5,0,-999999,-999999,-999999,0,435,4,'591-AD-1'
20,41,3,20,1,36,0,2,0,-999999,-999999,-999999,0,263,4,'591-AD-1'
20,42,1,1,0,12,0,2,0,-999999,-999999,-999999,0,10,4,'591-AD-1'
10,43,3,7,0,26,1,1,0,-999999,-999999,-999999,0,755,4,'591-AD-1'
60,44,5,60,1,-999999,-999999,6,0,-999999,-999999,-999999,0,1052,4,'591-AD-1'
-999999,45,1,10,1,22,1,-999999,-999999,-999999,-999999,-999999,1,513,4,'591-AD-1'
30,46,3,30,0,46,1,3,0,-999999,-999999,-999999,0,271,4,'591-AD-1'
30,47,4,7,0,3,1,3,0,-999999,-999999,-999999,0,1309,4,'591-AD-1'
60,48,2,60,1,43,1,6,0,-999999,-999999,-999999,0,212,4,'591-AD-1'
50,49,1,20,0,34,0,5,0,3,1,-999999,0,1380,4,'591-AD-1'
-999999,50,3,30,1,47,0,-999999,-999999,-999999,-999999,-999999,1,1119,4,'591-AD-1'
30,51,3,10,0,17,1,3,0,-999999,-999999,-999999,0,770,4,'591-AD-1'
50,52,1,20,0,40,0,5,0,-999999,-999999,-999999,0,117,4,'591-AD-1'
25,53,2,20,0,6,0,2,5,-999999,-999999,-999999,0,1256,4,'591-AD-1'
40,54,1,20,0,33,0,4,0,-999999,-999999,-999999,0,536,4,'591-AD-1'
20,55,4,10,0,5,1,2,0,-999999,-999999,0,0,789,4,'591-AD-1'
60,56,5,60,1,-999999,-999999,6,0,-999999,-999999,-999999,0,1272,4,'591-AD-1'
-999999,57,2,20,0,10,0,-999999,-999999,-999999,-999999,-999999,0,1090,4,'591-AD-1'
1,58,3,60,1,42,0,0,1,-999999,-999999,-999999,0,1061,4,'591-AD-1'
30,59,1,2,0,10,0,3,0,0,2,-999999,0,239,4,'591-AD-1'
30,60,1,7,0,20,0,3,0,-999999,-999999,-999999,0,941,4,'591-AD-1'
-999999,61,2,1,0,46,0,-999999,-999999,-999999,-999999,-999999,1,1198,4,'591-AD-1'
-999999,62,2,1,0,53,0,-999999,-999999,-999999,-999999,-999999,1,830,4,'591-AD-1'
60,63,2,60,1,46,1,6,0,-999999,-999999,-999999,0,640,4,'591-AD-1'
30,64,2,10,1,4,1,3,0,4,-999999,-999999,0,1398,4,'591-AD-1'
20,65,2,4,1,1,1,2,0,-999999,-999999,-999999,0,1318,4,'591-AD-1'
-999999,66,4,20,1,7,0,-999999,-999999,-999999,-999999,-999999,1,28,4,'591-AD-1'
40,67,3,60,1,44,0,4,0,-999999,-999999,-999999,0,960,4,'591-AD-1'
35,68,2,20,0,12,0,3,5,-999999,-999999,-999999,0,1098,4,'591-AD-1'
10,69,3,10,0,22,1,1,0,-999999,-999999,-999999,0,742,4,'591-AD-1'
1,70,3,10,0,25,1,0,1,-999999,-999999,-999999,0,1133,4,'591-AD-1'
30,71,1,1,0,13,0,3,0,-999999,-999999,-999999,0,1182,4,'591-AD-1'
20,72,4,3,0,2,1,2,0,-999999,-999999,-999999,0,1334,4,'591-AD-1'
20,73,3,60,0,27,1,2,0,-999999,-999999,-999999,0,715,4,'591-AD-1'
30,74,2,20,0,1,0,3,0,-999999,-999999,-999999,0,317,4,'591-AD-1'
36,75,4,50,1,32,0,3,6,-999999,-999999,-999999,0,1111,4,'591-AD-1'
-999999,76,1,1,0,14,0,-999999,-999999,-999999,-999999,-999999,1,309,4,'591-AD-1'
30,77,1,1,0,20,0,3,0,-999999,-999999,-999999,0,279,4,'591-AD-1'
10,78,3,10,1,25,0,1,0,2,3,-999999,0,547,4,'591-AD-1'
40,79,5,60,0,-999999,-999999,4,0,-999999,-999999,-999999,0,461,4,'591-AD-1'
50,80,1,20,0,36,0,5,0,-999999,-999999,-999999,0,368,4,'591-AD-1'
40,81,1,20,0,33,0,4,0,-999999,-999999,-999999,0,1044,4,'591-AD-1'
-999999,82,1,10,1,30,1,-999999,-999999,-999999,-999999,-999999,1,141,4,'591-AD-1'
36,83,2,10,0,2,0,3,6,-999999,-999999,-999999,0,1289,4,'591-AD-1'
66,84,4,30,1,20,0,6,6,-999999,-999999,-999999,0,979,4,'591-AD-1'
40,85,1,20,1,36,1,4,0,-999999,-999999,-999999,0,1221,4,'591-AD-1'
20,86,2,10,1,5,1,2,0,-999999,-999999,-999999,0,187,4,'591-AD-1'
1,87,5,20,1,-999999,-999999,0,1,-999999,-999999,-999999,0,88,4,'591-AD-1'
10,88,4,20,1,5,0,1,0,-999999,-999999,-999999,0,1213,4,'591-AD-1'
10,89,2,7,0,4,0,1,0,-999999,-999999,-999999,0,47,4,'591-AD-1'
-999999,90,5,1,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,1464,4,'591-AD-1'
-999999,91,3,1,0,10,1,-999999,-999999,-999999,-999999,-999999,0,987,4,'591-AD-1'
30,92,4,2,0,1,1,3,0,-999999,-999999,-999999,0,1021,4,'591-AD-1'
1,93,3,7,1,22,0,0,1,-999999,-999999,-999999,0,352,4,'591-AD-1'
30,94,3,20,0,35,1,3,0,-999999,-999999,-999999,0,303,4,'591-AD-1'
20,95,4,20,1,1,0,2,0,-999999,-999999,0,0,1231,4,'591-AD-1'
60,96,2,60,1,44,1,6,0,-999999,-999999,-999999,0,156,4,'591-AD-1'
30,97,2,20,1,6,1,3,0,-999999,-999999,-999999,0,813,4,'591-AD-1'
45,98,3,10,1,26,0,4,5,-999999,-999999,-999999,0,1077,4,'591-AD-1'
55,99,3,30,0,51,1,5,5,-999999,-999999,-999999,0,1343,4,'591-AD-1'
30,100,2,6,0,3,0,3,0,-999999,-999999,-999999,0,1405,4,'591-AD-1'
-999999,101,2,20,1,6,1,-999999,-999999,-999999,-999999,-999999,1,504,4,'591-AD-1'
1,102,4,1,0,55,1,0,1,-999999,-999999,1,0,863,4,'591-AD-1'
30,103,4,60,1,43,0,3,0,-999999,-999999,-999999,0,598,4,'591-AD-1'
60,104,3,60,1,6,0,6,0,-999999,-999999,0,0,410,4,'591-AD-1'
30,105,1,10,0,22,0,3,0,-999999,-999999,-999999,0,288,4,'591-AD-1'
10,106,3,30,1,43,0,1,0,-999999,-999999,-999999,0,385,4,'591-AD-1'
60,107,4,50,1,30,0,6,0,-999999,-999999,-999999,0,469,4,'591-AD-1'
12,108,4,10,1,5,0,1,2,-999999,-999999,-999999,0,426,4,'591-AD-1'
11,109,4,1,0,20,1,1,1,-999999,-999999,-999999,0,901,4,'591-AD-1'
10,110,4,10,1,6,0,1,0,-999999,-999999,-999999,0,1360,4,'591-AD-1'
30,111,3,50,1,57,0,3,0,-999999,-999999,1,0,1484,4,'591-AD-1'
50,112,2,1,1,34,1,5,0,-999999,-999999,-999999,0,1240,4,'591-AD-1'
50,113,1,30,1,42,1,5,0,-999999,-999999,-999999,0,592,4,'591-AD-1'
60,114,1,40,1,60,1,6,0,-999999,-999999,-999999,0,1190,4,'591-AD-1'
-999999,115,1,30,0,42,0,-999999,-999999,-999999,-999999,-999999,1,110,4,'591-AD-1'
50,116,2,50,1,37,1,5,0,-999999,-999999,-999999,0,102,4,'591-AD-1'
60,117,2,60,1,36,1,6,0,-999999,-999999,-999999,0,1472,4,'591-AD-1'
30,118,4,20,0,7,1,3,0,-999999,-999999,-999999,0,335,4,'591-AD-1'
50,119,2,60,1,44,1,5,0,-999999,-999999,-999999,0,616,4,'591-AD-1'
40,120,4,60,1,46,0,4,0,-999999,-999999,-999999,0,664,4,'591-AD-1'
1,121,3,1,0,15,1,0,1,1,5,-999999,0,1369,4,'591-AD-1'
36,122,3,20,1,34,0,3,6,-999999,-999999,-999999,0,1005,4,'591-AD-1'
50,123,2,10,0,6,0,5,0,-999999,-999999,-999999,0,909,4,'591-AD-1'
60,124,1,50,1,53,1,6,0,-999999,-999999,-999999,0,1414,4,'591-AD-1'
30,125,2,10,0,4,0,3,0,-999999,-999999,-999999,0,1028,4,'591-AD-1'
-999999,126,4,7,0,4,1,-999999,-999999,6,-999999,-999999,1,700,4,'591-AD-1'
40,127,1,10,0,21,0,4,0,-999999,-999999,-999999,0,748,4,'591-AD-1'
20,128,1,1,0,13,0,2,0,-999999,-999999,-999999,0,1126,4,'591-AD-1'
-999999,129,3,40,0,56,1,-999999,-999999,-999999,-999999,-999999,1,1036,4,'591-AD-1'
40,130,1,20,1,36,1,4,0,-999999,-999999,-999999,0,878,4,'591-AD-1'
60,131,2,60,1,47,1,6,0,-999999,-999999,-999999,0,344,4,'591-AD-1'
60,132,2,60,1,46,1,6,0,-999999,-999999,-999999,0,1172,4,'591-AD-1'
50,133,1,20,0,43,0,5,0,-999999,-999999,-999999,0,1156,4,'591-AD-1'
1,134,3,2,1,17,0,0,1,0,2,-999999,0,1445,4,'591-AD-1'
50,135,4,1,1,13,0,5,0,-999999,-999999,-999999,0,624,4,'591-AD-1'
60,136,2,60,1,45,1,6,0,-999999,-999999,-999999,0,295,4,'591-AD-1'
60,137,2,50,1,34,1,6,0,-999999,-999999,-999999,0,583,4,'591-AD-1'
-999999,138,4,1,1,25,0,-999999,-999999,-999999,-999999,-999999,1,255,4,'591-AD-1'
27,139,4,10,0,5,1,2,7,-999999,-999999,-999999,0,18,4,'591-AD-1'
30,140,3,2,1,13,0,3,0,-999999,-999999,-999999,0,656,4,'591-AD-1'
60,141,2,60,1,44,1,6,0,-999999,-999999,-999999,0,179,4,'591-AD-1'
60,142,1,50,1,55,1,6,0,-999999,-999999,-999999,0,37,4,'591-AD-1'
60,143,4,60,1,41,0,6,0,-999999,-999999,-999999,0,672,4,'591-AD-1'
60,144,1,60,1,26,1,6,0,-999999,-999999,-999999,0,934,4,'591-AD-1'
50,145,4,60,1,54,0,5,0,-999999,-999999,-999999,0,732,4,'591-AD-1'
55,146,1,50,1,54,1,5,5,-999999,-999999,1,0,1455,4,'591-AD-1'
-999999,147,2,60,1,46,1,-999999,-999999,-999999,-999999,-999999,1,478,4,'591-AD-1'
37,148,4,50,1,31,0,3,7,2,7,-999999,0,609,4,'591-AD-1'
50,149,4,50,1,40,0,5,0,-999999,-999999,-999999,0,400,4,'591-AD-1'
40,150,2,30,1,12,1,4,0,-999999,-999999,-999999,0,1069,4,'591-AD-1'
30,151,5,30,1,-999999,-999999,3,0,-999999,-999999,-999999,0,172,4,'591-AD-1'
50,152,5,40,1,-999999,-999999,5,0,-999999,-999999,-999999,0,631,4,'591-AD-1'
30,153,4,50,1,44,0,3,0,-999999,-999999,-999999,0,689,4,'591-AD-1'
60,154,1,50,1,52,1,6,0,-999999,-999999,-999999,0,55,4,'591-AD-1'
1,155,3,1,1,12,0,0,1,-999999,-999999,-999999,0,228,4,'591-AD-1'
30,156,3,20,1,32,0,3,0,-999999,-999999,-999999,0,950,4,'591-AD-1'
30,157,3,30,1,47,0,3,0,-999999,-999999,-999999,0,80,4,'591-AD-1'
1,158,3,50,1,54,0,0,1,-999999,-999999,-999999,0,926,4,'591-AD-1'
50,159,3,50,1,54,0,5,0,-999999,-999999,-999999,0,797,4,'591-AD-1'
1,160,4,20,0,5,1,0,1,-999999,-999999,-999999,0,521,4,'591-AD-1'
40,161,1,10,0,30,0,4,0,-999999,-999999,-999999,0,72,4,'591-AD-1'
-999999,162,5,40,1,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,325,4,'591-AD-1'
30,163,1,1,0,10,0,3,0,-999999,-999999,-999999,0,63,4,'591-AD-1'
40,164,4,60,1,44,0,4,0,-999999,-999999,-999999,0,95,4,'591-AD-1'
2,165,4,27,1,10,0,0,2,3,7,-999999,0,1327,4,'591-AD-1'
1,166,3,50,1,55,0,0,1,-999999,-999999,-999999,0,870,4,'591-AD-1'
50,167,4,60,1,43,0,5,0,-999999,-999999,-999999,0,885,4,'591-AD-1'
1,168,3,10,1,30,0,0,1,-999999,-999999,-999999,0,707,4,'591-AD-1'
60,169,5,50,1,-999999,-999999,6,0,-999999,-999999,-999999,0,220,4,'591-AD-1'
50,170,2,40,1,21,1,5,0,2,1,-999999,0,1300,4,'591-AD-1'
25,171,1,1,0,21,0,2,5,-999999,-999999,-999999,0,1264,4,'591-AD-1'
60,172,5,60,1,-999999,-999999,6,0,-999999,-999999,-999999,0,1164,4,'591-AD-1'
-999999,173,5,60,1,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,969,4,'591-AD-1'
60,174,2,50,1,31,1,6,0,-999999,-999999,1,0,1434,4,'591-AD-1'
-999999,175,3,20,0,31,1,-999999,-999999,-999999,-999999,-999999,1,1388,4,'591-AD-1'
65,1,4,60,0,44,1,6,5,-999999,-999999,-999999,0,1287,5,'591-AE-1'
45,2,3,60,0,22,1,4,5,-999999,-999999,-999999,0,837,5,'591-AE-1'
55,3,2,50,1,40,1,5,5,-999999,-999999,1,0,736,5,'591-AE-1'
50,4,1,60,1,42,1,5,0,-999999,-999999,-999999,0,665,5,'591-AE-1'
40,5,2,60,1,43,1,4,0,5,-999999,-999999,0,346,5,'591-AE-1'
40,6,1,60,0,20,0,4,0,-999999,-999999,-999999,0,639,5,'591-AE-1'
60,7,5,50,0,-999999,-999999,6,0,-999999,-999999,-999999,0,1313,5,'591-AE-1'
60,8,1,60,1,55,1,6,0,-999999,-999999,-999999,0,142,5,'591-AE-1'
60,9,3,50,0,56,1,6,0,-999999,-999999,-999999,0,505,5,'591-AE-1'
60,10,5,50,1,-999999,-999999,6,0,-999999,-999999,-999999,0,1107,5,'591-AE-1'
40,11,2,50,0,30,0,4,0,-999999,-999999,1,0,169,5,'591-AE-1'
60,12,3,50,1,55,0,6,0,-999999,-999999,-999999,0,673,5,'591-AE-1'
60,13,3,40,0,57,1,6,0,-999999,-999999,-999999,0,1006,5,'591-AE-1'
55,14,2,60,0,50,0,5,5,-999999,-999999,-999999,0,274,5,'591-AE-1'
55,15,2,60,1,43,1,5,5,-999999,-999999,-999999,0,1520,5,'591-AE-1'
60,16,3,50,1,55,0,6,0,-999999,-999999,-999999,0,1407,5,'591-AE-1'
50,17,3,60,0,43,1,5,0,-999999,-999999,-999999,0,489,5,'591-AE-1'
40,18,1,50,0,53,0,4,0,-999999,-999999,-999999,0,805,5,'591-AE-1'
-999999,19,2,50,1,32,1,-999999,-999999,-999999,-999999,-999999,1,870,5,'591-AE-1'
-999999,20,5,60,1,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,159,5,'591-AE-1'
50,21,2,50,0,40,0,5,0,-999999,-999999,-999999,0,393,5,'591-AE-1'
50,22,4,60,1,47,0,5,0,-999999,-999999,-999999,0,550,5,'591-AE-1'
37,23,4,50,1,36,0,3,7,-999999,-999999,-999999,0,1475,5,'591-AE-1'
-999999,24,5,60,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,887,5,'591-AE-1'
50,25,1,60,1,24,1,5,0,-999999,-999999,-999999,0,1078,5,'591-AE-1'
60,26,5,50,0,-999999,-999999,6,0,-999999,-999999,-999999,0,1148,5,'591-AE-1'
50,27,4,60,0,46,1,5,0,-999999,-999999,-999999,0,1303,5,'591-AE-1'
-999999,28,3,60,0,27,1,-999999,-999999,-999999,-999999,-999999,1,959,5,'591-AE-1'
60,29,4,60,1,46,0,6,0,-999999,-999999,-999999,0,234,5,'591-AE-1'
30,30,2,60,0,47,0,3,0,-999999,-999999,-999999,0,60,5,'591-AE-1'
50,31,1,60,1,10,1,5,0,-999999,-999999,-999999,0,1321,5,'591-AE-1'
60,32,4,60,0,46,1,6,0,-999999,-999999,-999999,0,10,5,'591-AE-1'
60,33,3,60,0,50,1,6,0,-999999,-999999,-999999,0,1201,5,'591-AE-1'
-999999,34,2,60,0,52,0,-999999,-999999,-999999,-999999,-999999,1,89,5,'591-AE-1'
50,35,3,50,0,55,1,5,0,5,5,-999999,0,1503,5,'591-AE-1'
60,36,2,60,0,45,0,6,0,-999999,-999999,-999999,0,578,5,'591-AE-1'
55,37,2,60,0,50,0,5,5,-999999,-999999,-999999,0,455,5,'591-AE-1'
50,38,2,50,0,37,0,5,0,-999999,-999999,-999999,0,616,5,'591-AE-1'
60,39,2,40,0,22,0,6,0,-999999,-999999,-999999,0,1170,5,'591-AE-1'
55,40,1,60,0,51,0,5,5,-999999,-999999,-999999,0,1071,5,'591-AE-1'
60,41,3,60,0,1,1,6,0,-999999,-999999,-999999,0,134,5,'591-AE-1'
60,42,3,55,0,57,1,6,0,-999999,-999999,1,0,1053,5,'591-AE-1'
55,43,1,50,0,53,0,5,5,-999999,-999999,-999999,0,1100,5,'591-AE-1'
-999999,44,3,50,1,54,0,-999999,-999999,-999999,-999999,-999999,1,150,5,'591-AE-1'
50,45,2,60,1,50,1,5,0,-999999,-999999,-999999,0,1042,5,'591-AE-1'
60,46,2,60,1,47,1,6,0,-999999,-999999,-999999,0,925,5,'591-AE-1'
54,47,2,60,0,37,0,5,4,-999999,-999999,-999999,0,648,5,'591-AE-1'
-999999,48,3,50,1,54,0,-999999,-999999,-999999,-999999,-999999,1,438,5,'591-AE-1'
50,49,1,60,0,5,0,5,0,-999999,-999999,-999999,0,446,5,'591-AE-1'
60,50,4,60,0,46,1,6,0,-999999,-999999,-999999,0,1415,5,'591-AE-1'
60,51,3,60,0,57,1,6,0,-999999,-999999,-999999,0,67,5,'591-AE-1'
60,52,3,50,0,55,1,6,0,-999999,-999999,-999999,0,44,5,'591-AE-1'
60,53,4,60,1,43,0,6,0,-999999,-999999,-999999,0,916,5,'591-AE-1'
60,54,4,60,0,47,1,6,0,-999999,-999999,-999999,0,1279,5,'591-AE-1'
40,55,2,50,0,35,0,4,0,-999999,-999999,-999999,0,125,5,'591-AE-1'
60,56,3,60,1,1,0,6,0,-999999,-999999,-999999,0,851,5,'591-AE-1'
60,57,3,60,0,20,1,6,0,-999999,-999999,0,0,943,5,'591-AE-1'
50,58,3,60,1,3,0,5,0,-999999,-999999,-999999,0,498,5,'591-AE-1'
55,59,1,5,0,15,0,5,5,-999999,-999999,-999999,0,797,5,'591-AE-1'
65,60,3,60,1,1,0,6,5,-999999,-999999,-999999,0,1431,5,'591-AE-1'
60,61,3,50,0,56,1,6,0,5,6,-999999,0,1140,5,'591-AE-1'
60,62,1,50,0,53,0,6,0,-999999,-999999,-999999,0,1392,5,'591-AE-1'
60,63,5,50,0,-999999,-999999,6,0,-999999,-999999,-999999,0,363,5,'591-AE-1'
60,64,3,60,1,31,0,6,0,-999999,-999999,-999999,0,780,5,'591-AE-1'
60,65,1,60,1,10,1,6,0,-999999,-999999,0,0,179,5,'591-AE-1'
60,66,5,50,0,-999999,-999999,6,0,-999999,-999999,-999999,0,187,5,'591-AE-1'
40,67,1,50,1,53,1,4,0,-999999,-999999,-999999,0,317,5,'591-AE-1'
-999999,68,1,50,0,52,0,-999999,-999999,3,4,-999999,1,997,5,'591-AE-1'
40,69,1,60,0,1,0,4,0,-999999,-999999,-999999,0,226,5,'591-AE-1'
60,70,4,60,0,45,1,6,0,-999999,-999999,-999999,0,708,5,'591-AE-1'
60,71,1,60,1,44,1,6,0,-999999,-999999,1,0,632,5,'591-AE-1'
60,72,4,60,0,41,1,6,0,-999999,-999999,-999999,0,1531,5,'591-AE-1'
66,73,3,47,0,57,1,6,6,-999999,-999999,-999999,0,1383,5,'591-AE-1'
50,74,2,60,0,47,0,5,0,-999999,-999999,-999999,0,481,5,'591-AE-1'
